絹,-75
岬,-379
訴,290
脚,427
迅,-453
籍,-126
措,-470
耗,-495
胃,-164
戒,203
漏,1
嘆,228
菊,222
殖,-393
玩,-453
拠,609
漬,-347
技,714
誓,71
挨,334
艦,801
詳,226
停,433
潮,209
慄,-286
畑,205
材,550
嘲,-143
唯,202
浸,-169
焦,255
汰,-196
沈,798
塔,269
徐,-83
餓,-346
博,688
棒,580
縫,-72
依,499
椎,-300
升,-458
猫,626
絡,647
塁,-346
勤,586
曇,-91
純,642
尻,461
浪,317
釣,120
円,1004
架,41
妬,-82
坪,-345
錠,-105
宇,750
富,625
胎,-321
恣,-577
滴,-111
詐,-407
愁,-393
歓,293
紅,606
較,26
肪,-499
熊,366
梨,219
嫉,-111
混,737
涯,49
扶,-449
謁,-462
透,341
胞,-151
祝,349
曜,561
霧,402
慣,602
符,-47
避,592
崇,-164
阪,261
敢,-84
膨,-55
軒,338
誤,349
培,-425
羨,-248
呪,521
径,-104
統,663
岐,-45
忌,-121
略,480
浅,716
裕,563
彩,79
昇,388
潔,80
臨,120
盲,-150
偽,250
炊,-215
珍,545
奪,602
蜜,-276
再,1030
軌,-99
訂,-368
旺,-441
敗,742
況,679
減,567
妄,-101
雷,492
踊,411
増,745
澄,427
蚊,-250
菓,26
捕,845
虚,455
咲,321
陶,-109
軟,-269
油,585
畜,24
針,447
畔,-312
涼,334
墜,-229
縮,306
胆,185
偉,288
湧,176
肌,543
堅,202
頻,-253
胴,6
惨,262
勉,383
策,575
級,706
禅,-164
俗,189
詠,-208
倹,-477
娠,-255
餌,-100
印,864
貨,245
腸,-250
賢,310
維,50
港,582
砲,687
臓,556
附,50
粛,-249
粒,132
腫,-266
勘,526
酵,-425
漁,103
適,573
巡,576
諦,123
序,168
滑,452
循,-416
偵,355
愚,377
倣,-354
勧,29
奮,504
尿,-314
邪,820
梅,433
株,83
秩,-115
編,782
札,555
載,573
既,256
誕,85
潰,248
鋭,633
悔,525
拍,267
慰,166
財,671
歴,770
瞭,-220
峰,269
拡,243
綻,-345
寿,282
損,390
鉱,-106
称,555
託,49
幻,556
宜,-169
籠,573
糖,-83
剝,-246
暫,-104
俳,-64
献,128
拭,393
症,250
蚕,-410
汗,673
窒,-331
軸,-184
妊,-76
裾,75
譲,203
猟,65
企,472
鶴,487
庁,341
励,51
航,616
匿,-251
股,183
狩,233
刊,527
環,436
零,8
蛍,-133
迭,-415
哲,349
録,738
漢,424
伺,36
暁,-124
彫,270
媒,-260
縦,370
怨,56
乞,86
咽,-38
塊,198
封,648
欧,37
冗,544
銭,534
祥,208
距,621
棄,291
赦,102
煩,-167
裸,546
笛,274
偶,501
棟,197
覆,515
鮮,697
礁,-273
凄,555
測,620
遭,207
薦,-243
棺,-33
嫡,-310
帽,578
侮,-7
匠,253
唾,64
酔,832
嚇,-225
抄,-343
挟,182
妥,-163
均,72
隅,714
溶,244
礎,-106
渦,162
賛,284
桑,-76
袖,411
域,580
遮,120
柔,518
典,630
勅,-162
濃,700
災,333
飼,403
尽,687
峡,-123
篤,-175
擦,74
磨,247
巧,344
彙,-342
戴,103
斑,-173
酌,-109
繰,802
締,671
喫,322
隻,157
膳,146
駒,282
毀,-296
需,-171
憎,716
糧,119
埼,-281
丼,-243
漠,266
繊,-72
畳,660
協,753
喉,593
侵,456
慌,545
轄,-175
逸,399
醜,243
璧,48
僚,367
陳,121
郭,43
邸,589
宣,752
謄,-314
翻,191
郊,-19
紹,615
虎,605
副,469
費,696
郵,85
彰,-35
泌,-268
耐,655
貿,-140
項,159
販,93
祉,-268
芯,-110
鯨,-169
補,794
那,1087
獲,354
恨,453
箇,29
裁,800
錬,-43
遇,404
招,703
蛮,49
柳,748
鈍,327
斜,544
忙,532
泥,744
換,724
准,-190
逝,-180
操,849
層,686
翁,-47
税,236
償,139
但,-92
凍,445
潜,690
硬,460
扱,705
媛,-112
還,294
緊,820
辱,311
惧,-160
旗,653
械,561
暦,48
排,237
伎,-27
扇,197
膝,880
標,615
殴,521
舷,-50
舶,-201
厘,-229
罵,150
該,-173
拒,477
愉,518
乙,463
狙,760
痢,-204
汁,261
弄,75
俸,-212
逮,369
跳,688
貼,283
瑠,-101
惜,530
賦,-187
抹,-52
𠮟,-120
寂,578
泳,413
倫,188
鉛,155
履,267
弧,-134
頓,49
冶,-93
賃,156
弦,139
棚,641
錯,371
沼,591
繁,514
欺,150
桃,378
蹴,660
稚,245
翼,592
抵,642
複,632
剛,192
粗,301
酬,33
喚,291
宵,107
褒,154
遜,-80
膜,124
懇,148
淡,571
慈,366
沃,-197
韓,352
朽,-17
鼓,455
璃,-68
鎌,312
槽,18
顧,254
噴,499
累,-117
掃,578
酢,-110
騰,-78
隔,389
盤,555
罷,-142
枢,51
枕,489
禍,-29
殉,-79
緯,30
虹,42
悦,412
賜,19
債,-17
抽,120
痕,385
偏,170
宰,211
紫,674
凝,611
燥,49
楷,-181
随,567
垣,715
没,559
錮,-175
鑑,389
肝,514
幅,577
撲,222
芝,842
砕,539
旋,456
羅,719
璽,-154
劾,-154
遍,140
阜,-81
唄,250
鍋,438
硝,58
桟,46
悼,-72
租,-134
携,694
粋,430
縛,642
療,608
瘍,-122
融,347
寮,274
肯,381
乾,793
績,436
箋,-40
肥,463
后,114
狭,836
拓,336
顕,309
堤,183
肘,304
飽,334
腺,-82
遵,-119
双,719
脇,958
択,363
抑,679
痘,-123
阻,137
雅,832
勾,-5
批,522
梗,-43
癖,573
疎,268
把,293
脂,341
漂,612
拝,838
襟,357
賄,12
挑,448
肺,187
緻,-51
邦,627
踪,117
紺,263
硫,-35
乏,534
貢,122
萎,66
嘱,-73
僅,291
泡,368
廉,49
核,384
滞,482
酎,-28
儒,-1
戯,548
沸,232
豚,340
堪,517
漸,99
辣,1
柵,250
脈,624
班,369
枠,225
躍,786
壱,-49
菜,706
錦,141
溝,251
肢,300
叙,46
擬,108
碑,107
穫,115
挫,90
糾,-9
晶,513
繕,66
贈,491
概,462
湿,458
塾,198
棋,178
酪,-71
恭,608
哺,-41
喩,43
践,26
華,1120
賂,-17
飢,344
茎,113
墳,295
唆,43
堆,-2
艇,404
藍,292
購,157
賠,-29
猿,613
鋳,28
酸,528
卵,590
漫,360
疫,88
蜂,328
戚,383
餅,321
淑,335
碁,91
帆,532
栽,54
骸,629
緩,450
壌,17
恒,313
麓,245
蓄,265
舗,209
脅,734
褐,192
濫,39
瓶,658
漆,277
渇,240
慨,329
塑,-26
溺,298
捗,-9
